Incident ID,Incident Date,State,City Or County,Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
1542930,6-Nov-19,Pennsylvania,Philadelphia,2000 block of Margaret St,40.0128089,-75.0775364,0,1,N/A,Killed: 0 Injured:1,Children injured
1543145,5-Nov-19,South Carolina,Gaffney,Kendrick St,35.0837871,-81.6465845,0,1,N/A,Killed: 0 Injured:1,Children injured
1541070,3-Nov-19,Florida,Ensley,Hayworth Ave,30.5125036,-87.2738546,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1540873,2-Nov-19,Texas,Cedar Hill,900 block of S Highland Dr,32.57279,-96.9377653,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1540873,2-Nov-19,Texas,Cedar Hill,900 block of S Highland Dr,32.57279,-96.9377653,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1540873,2-Nov-19,Texas,Cedar Hill,900 block of S Highland Dr,32.57279,-96.9377653,1,0,N/A,Killed: 1 Injured:0,Children killed self
1539761,1-Nov-19,Texas,Houston,6414 Skyview Dr,29.8617125,-95.57024,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1539761,1-Nov-19,Texas,Houston,6414 Skyview Dr,29.8617125,-95.57024,1,0,N/A,Killed: 1 Injured:0,Children killed self
1552483,1-Nov-19,Pennsylvania,Latrobe,1018 James St,40.3131232,-79.3704249,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1540095,1-Nov-19,Louisiana,Baton Rouge,Burbank Dr and Starring Ln,30.3618117,-91.1273763,0,2,N/A,Killed: 0 Injured:2,Children injured
1539036,31-Oct-19,Illinois,Chicago,3700 block of W 26th St,41.8444853,-87.7173954,0,2,N/A,Killed: 0 Injured:2,Children injured
1539306,31-Oct-19,Washington,Seattle (Burien),SW 144th St and 15th Ave SW,47.4728735,-122.3539506,0,2,N/A,Killed: 0 Injured:2,Children injured
1537992,30-Oct-19,Pennsylvania,Philadelphia,5026 Walton Ave,39.949196,-75.2241363,4,0,N/A,Killed: 4 Injured:0,Children killed
1537557,29-Oct-19,Texas,Deer Park,1417 New Orleans St,29.6887921,-95.1363863,4,0,N/A,Killed: 4 Injured:0,Children killed
1536509,27-Oct-19,Tennessee,Lake City (Rocky Top),Offutt Spur Rd,36.1794502,-84.1264746,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1537145,27-Oct-19,Florida,Ocala,2833 NE 7th St,29.1943939,-82.0982425,0,1,N/A,Killed: 0 Injured:1,Children injured
1534539,25-Oct-19,Ohio,Cincinnati,N/A,39.1045639,-84.507897,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1533783,24-Oct-19,Ohio,Dayton,4500 block of Lotus Dr,39.7690455,-84.2634569,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1533783,24-Oct-19,Ohio,Dayton,4500 block of Lotus Dr,39.7690455,-84.2634569,0,1,N/A,Killed: 0 Injured:1,Children injured self
1533610,23-Oct-19,Indiana,Mooresville,2749 E CR-800 S,39.6445123,-86.4306678,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1533610,23-Oct-19,Indiana,Mooresville,2749 E CR-800 S,39.6445123,-86.4306678,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1532178,21-Oct-19,Michigan,Port Huron,3027 Cooper Ave,43.0082002,-82.4390732,2,0,N/A,Killed: 2 Injured:0,Children killed
1531809,21-Oct-19,Arkansas,Little Rock,1900 Block of W 29th St,34.721661,-92.2951174,0,1,N/A,Killed: 0 Injured:1,Children injured
1530852,20-Oct-19,Pennsylvania,Philadelphia,3300 block of N Water St,39.9999891,-75.1277035,3,0,N/A,Killed: 3 Injured:0,Children killed
1531181,20-Oct-19,District of Columbia,Washington,W St SE and Galen St SE,38.862617,-76.981795,0,2,N/A,Killed: 0 Injured:2,Children injured
1537873,20-Oct-19,Florida,Gainesville,3125 SW 26th Dr,29.6220114,-82.3616221,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1537873,20-Oct-19,Florida,Gainesville,3125 SW 26th Dr,29.6220114,-82.3616221,0,1,N/A,Killed: 0 Injured:1,Children injured self
1533347,20-Oct-19,Alabama,Jackson,Osprey Ln,31.6047972,-87.8679144,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1530780,19-Oct-19,Indiana,Marion,1000 block of W 17th St,40.5458631,-85.6707612,0,1,N/A,Killed: 0 Injured:1,Children injured
1530251,19-Oct-19,Michigan,Detroit,18900 block of Bentler St,42.4264431,-83.2532954,0,1,N/A,Killed: 0 Injured:1,Children injured
1530524,19-Oct-19,Pennsylvania,Philadelphia,700 block of W Luzerne St,40.0122886,-75.1395581,1,0,N/A,Killed: 1 Injured:0,Children killed
1528833,17-Oct-19,Georgia,Snellville,4000 block of Countyside Way,33.8015367,-84.0056606,0,2,N/A,Killed: 0 Injured:2,Children injured
1528713,17-Oct-19,Indiana,Mooresville,E Centenary Rd and N Kitchen Rd,39.5448938,-86.3166866,1,0,N/A,Killed: 1 Injured:0,Children killed self
1529370,17-Oct-19,Louisiana,Shreveport,200 block of Merrick St,32.4916611,-93.7331527,0,2,N/A,Killed: 0 Injured:2,Children injured
1527768,15-Oct-19,Oklahoma,Miami,217 I Street NW,36.8784967,-94.8876845,2,2,N/A,Killed: 2 Injured:2,Children killed
1527013,14-Oct-19,Pennsylvania,Philadelphia,6320 Hegerman St,40.0200093,-75.0523655,3,1,N/A,Killed: 3 Injured:1,Children killed
1527691,13-Oct-19,California,Selma,2300 block of Valley View St,36.5579888,-119.6166983,0,2,N/A,Killed: 0 Injured:2,Children injured
1526380,13-Oct-19,Illinois,Chicago,5200 block of S Peoria St,41.7996115,-87.6480454,0,1,N/A,Killed: 0 Injured:1,Children injured
1525361,12-Oct-19,Maryland,Baltimore,600 block of W Franklin St,39.2949717,-76.6245516,0,1,N/A,Killed: 0 Injured:1,Children injured
1532667,11-Oct-19,Montana,Thompson Falls,N/A,47.5955023,-115.3373865,0,1,N/A,Killed: 0 Injured:1,Children injured
1524699,10-Oct-19,South Carolina,Loris,2300 block of SC 746,34.0497411,-78.8100077,0,1,N/A,Killed: 0 Injured:1,Children injured
1523850,10-Oct-19,Wisconsin,Milwaukee,2500 block of North 38th St,43.0642886,-87.9610384,1,3,N/A,Killed: 1 Injured:3,Children injured
1524233,9-Oct-19,South Carolina,Ridgeland,Smiths Crossing,32.4689568,-80.9829722,0,1,N/A,Killed: 0 Injured:1,Children injured
1522979,9-Oct-19,Massachusetts,Lowell,149 Ennell Street,42.6574699,-71.3092286,0,5,N/A,Killed: 0 Injured:5,Children injured
1523889,8-Oct-19,Georgia,Tifton,100 block of Apricot St,31.4478312,-83.500012,0,1,N/A,Killed: 0 Injured:1,Children injured
1521272,7-Oct-19,Illinois,Carbondale,400 block of E Chestnut St,37.7272727,-89.2167501,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1521272,7-Oct-19,Illinois,Carbondale,400 block of E Chestnut St,37.7272727,-89.2167501,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1521917,7-Oct-19,Florida,Jacksonville,3200 block of Justina Rd,30.3571442,-81.6009025,2,0,N/A,Killed: 2 Injured:0,Children killed
1523292,7-Oct-19,Michigan,Grand Rapids,St Charles Ave SW,42.9258097,-85.6791066,0,1,N/A,Killed: 0 Injured:1,Children injured
1521226,7-Oct-19,Massachusetts,Abington,135 Centre Ave,42.1066876,-70.9385365,5,0,N/A,Killed: 5 Injured:0,Children killed
1521062,6-Oct-19,Georgia,Atlanta,Ira St and Fletcher St,33.725684,-84.4000169,0,1,N/A,Killed: 0 Injured:1,Children injured
1521252,6-Oct-19,Minnesota,Saint Paul,400 block of Wabasha St S,44.9338099,-93.0841596,1,1,N/A,Killed: 1 Injured:1,Children injured
1520107,5-Oct-19,Alabama,Friendship,N/A,NA,NA,1,0,N/A,Killed: 1 Injured:0,Children killed
1521125,5-Oct-19,South Carolina,Hanahan,5800 block of Robinson St,32.9026274,-80.0051192,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1521125,5-Oct-19,South Carolina,Hanahan,5800 block of Robinson St,32.9026274,-80.0051192,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1519891,5-Oct-19,Ohio,Cleveland,1388 E 171st St,41.5652058,-81.5608745,1,0,N/A,Killed: 1 Injured:0,Children killed
1520071,5-Oct-19,Oklahoma,Lawton,105 SE Trenton Rd,34.607436,-98.3277733,4,0,N/A,Killed: 4 Injured:0,Children killed
1519318,4-Oct-19,Georgia,Columbus,4225 Alpine Dr,32.4290635,-84.930351,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1519804,4-Oct-19,Illinois,Chicago,7700 block of S Paulina St,41.7537999,-87.6662621,0,1,N/A,Killed: 0 Injured:1,Children injured
1519681,4-Oct-19,Illinois,Peoria,1200 block of N Orange St,40.7020169,-89.6061254,0,1,N/A,Killed: 0 Injured:1,Children injured
1519507,3-Oct-19,Texas,Fort Worth,3200 block of Montague St,32.7051563,-97.2800549,0,1,N/A,Killed: 0 Injured:1,Children injured
1518371,3-Oct-19,Georgia,Decatur,2892 Eastwyck Cir,33.7160848,-84.268033,0,1,N/A,Killed: 0 Injured:1,Children injured
1518231,1-Oct-19,California,Stockton,400 block of Clay St,37.9405407,-121.2823647,0,1,N/A,Killed: 0 Injured:1,Children injured
1517829,1-Oct-19,Kentucky,Sedalia,3222 KY 94,36.5611053,-88.5766981,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1517829,1-Oct-19,Kentucky,Sedalia,3222 KY 94,36.5611053,-88.5766981,0,1,N/A,Killed: 0 Injured:1,Children injured self
1515862,29-Sep-19,Kansas,Parsons,3100 Corning Ave,37.3376674,-95.2840006,2,1,N/A,Killed: 2 Injured:1,Children killed
1514977,29-Sep-19,Tennessee,Memphis,3300 block of Lamphier Ave,35.1596309,-89.9505174,0,2,N/A,Killed: 0 Injured:2,Children injured
1516010,29-Sep-19,North Carolina,Raleigh,Herndon Village Way,35.7406156,-78.627631,0,1,N/A,Killed: 0 Injured:1,Children injured
1514325,27-Sep-19,Illinois,Chicago,1900 block of E 71st St,41.7663424,-87.5783181,0,3,N/A,Killed: 0 Injured:3,Children injured
1514551,27-Sep-19,Indiana,Gary,I-94 and Burr St,41.5754546,-87.4038472,0,2,N/A,Killed: 0 Injured:2,Children injured
1515789,27-Sep-19,Oklahoma,Oklahoma City,S Western Ave and SW Grand Blvd,35.4277886,-97.530236,0,1,N/A,Killed: 0 Injured:1,Children injured
1513593,26-Sep-19,Kentucky,Louisville,2200 block of Rowan St,38.2612719,-85.7861029,0,1,N/A,Killed: 0 Injured:1,Children injured
1513245,26-Sep-19,Missouri,Independence,2200 block of S Cedar Ave,39.0824653,-94.458635,0,1,N/A,Killed: 0 Injured:1,Children injured
1511907,24-Sep-19,Missouri,Kansas City (Gladstone),41 NE 60th Terrace,39.2040594,-94.5794912,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1511907,24-Sep-19,Missouri,Kansas City (Gladstone),41 NE 60th Terrace,39.2040594,-94.5794912,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1511907,24-Sep-19,Missouri,Kansas City (Gladstone),41 NE 60th Terrace,39.2040594,-94.5794912,1,0,N/A,Killed: 1 Injured:0,Children killed self
1511209,23-Sep-19,Illinois,Harvey,Paulina St and W 158th St,41.6026455,-87.6583377,1,0,N/A,Killed: 1 Injured:0,Children killed
1511659,23-Sep-19,California,Coalinga,400 block of E Pleasant St,36.1350136,-120.3561048,0,1,N/A,Killed: 0 Injured:1,Children injured
1510614,23-Sep-19,Nebraska,North Platte,100 block of E 12th St,41.146288,-100.761005,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1510614,23-Sep-19,Nebraska,North Platte,100 block of E 12th St,41.146288,-100.761005,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1510100,22-Sep-19,Tennessee,Nashville,Horton Ave and Edgehill Ave,36.140553,-86.7919013,0,1,N/A,Killed: 0 Injured:1,Children injured
1509900,22-Sep-19,Kansas,Wichita,1500 block of Floberta St,37.7101396,-97.2805866,0,3,N/A,Killed: 0 Injured:3,Children injured
1510638,21-Sep-19,Tennessee,Ashland City,Hickory Dr,36.2924264,-86.9847367,0,1,N/A,Killed: 0 Injured:1,Children injured
1511761,21-Sep-19,Colorado,Lone Tree,9045 Yosemite St,39.5524778,-104.8869209,2,0,N/A,Killed: 2 Injured:0,Children killed
1509846,21-Sep-19,Illinois,Joliet,8300 block of Buckingham Lane,41.525031,-88.0817251,2,2,N/A,Killed: 2 Injured:2,Children killed
1509846,21-Sep-19,Illinois,Joliet,8300 block of Buckingham Lane,41.525031,-88.0817251,2,2,N/A,Killed: 2 Injured:2,Children injured
1510287,21-Sep-19,California,Visalia,Visalia Ave and Rd 153,36.4821119,-119.2298981,0,2,N/A,Killed: 0 Injured:2,Children injured
1508966,20-Sep-19,Wisconsin,Milwaukee,N 31st St and W Saint Paul Ave,43.0347909,-87.9527895,0,1,N/A,Killed: 0 Injured:1,Children injured
1510707,16-Sep-19,Missouri,Bland,County Rd A and Valentine Ford Rd,37.1021861,-81.116215,2,0,N/A,Killed: 2 Injured:0,Children killed
1505857,16-Sep-19,Minnesota,Minneapolis,4500 block of Aldrich Ave N,45.0367248,-93.2901251,0,1,N/A,Killed: 0 Injured:1,Children injured
1504831,16-Sep-19,Indiana,Indianapolis,4512 Jamestown Ct,39.8394193,-86.063233,0,1,N/A,Killed: 0 Injured:1,Children injured self
1504579,15-Sep-19,Texas,Arlington,1409 Cloyne Dr,32.6254941,-97.0871391,1,1,N/A,Killed: 1 Injured:1,Children picked up/fired
1504579,15-Sep-19,Texas,Arlington,1409 Cloyne Dr,32.6254941,-97.0871391,1,1,N/A,Killed: 1 Injured:1,Children killed by children
1504579,15-Sep-19,Texas,Arlington,1409 Cloyne Dr,32.6254941,-97.0871391,1,1,N/A,Killed: 1 Injured:1,Children injured by children
1504619,15-Sep-19,Texas,Fort Worth,7700 block of Greengage Dr,32.6315309,-97.4006672,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1504619,15-Sep-19,Texas,Fort Worth,7700 block of Greengage Dr,32.6315309,-97.4006672,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1504589,15-Sep-19,Texas,Arlington,3800 block of Mahonia Way,32.6820311,-97.0886419,0,1,N/A,Killed: 0 Injured:1,Children injured
1504608,15-Sep-19,Texas,Houston,4900 block of Southwind St,29.6779794,-95.3503175,0,1,N/A,Killed: 0 Injured:1,Children injured
1508282,14-Sep-19,Georgia,Covington,2400 block of Hampshire Cove,33.6224061,-83.9801927,0,1,N/A,Killed: 0 Injured:1,Children injured
1504561,14-Sep-19,Tennessee,Knoxville,502 Balsam Dr,36.0343347,-83.9370652,1,0,N/A,Killed: 1 Injured:0,Children killed
1503313,13-Sep-19,Rhode Island,Providence,124 Regent Ave,41.8297047,-71.4382276,0,1,N/A,Killed: 0 Injured:1,Children injured
1502475,12-Sep-19,Missouri,Saint Louis,9605 Jacobi Ave,38.7407852,-90.2599504,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1502475,12-Sep-19,Missouri,Saint Louis,9605 Jacobi Ave,38.7407852,-90.2599504,1,0,N/A,Killed: 1 Injured:0,Children killed self
1501825,11-Sep-19,Texas,Lubbock,1700 block of E Auburn St,33.5995424,-101.818202,0,1,N/A,Killed: 0 Injured:1,Children injured
1501040,10-Sep-19,Illinois,Chicago Heights,1600 block of Aberdeen St,41.5023044,-87.6431404,0,1,N/A,Killed: 0 Injured:1,Children injured
1501128,10-Sep-19,Missouri,Saint Louis,4200 block of Nebraska Ave,38.5798135,-90.2352503,0,1,N/A,Killed: 0 Injured:1,Children injured
1505171,10-Sep-19,Pennsylvania,Boswell,900 block of Boswell Heights Dr,40.1563249,-79.0210388,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1501663,10-Sep-19,Illinois,Rockford,1900 block of Hancock St,42.2916166,-89.0725352,0,1,N/A,Killed: 0 Injured:1,Children injured
1500180,9-Sep-19,Tennessee,Nashville,3000 block of Village Trail,36.2476303,-86.7780514,0,1,N/A,Killed: 0 Injured:1,Children injured self
1500448,8-Sep-19,Missouri,Kansas City,E 54th St and Brooklyn Ave,39.0284983,-94.5597159,0,1,N/A,Killed: 0 Injured:1,Children injured
1499717,8-Sep-19,California,Hanford,1680 W Hanford Armona Rd,36.3134914,-119.6729743,0,2,N/A,Killed: 0 Injured:2,Children injured
1499662,8-Sep-19,Tennessee,Memphis,700 block of Farris Rd,35.0182425,-90.0406215,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1499662,8-Sep-19,Tennessee,Memphis,700 block of Farris Rd,35.0182425,-90.0406215,0,1,N/A,Killed: 0 Injured:1,Children injured self
1558231,8-Sep-19,Georgia,Clayton (county),N/A,33.5571944,-84.375233,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1558231,8-Sep-19,Georgia,Clayton (county),N/A,33.5571944,-84.375233,0,1,N/A,Killed: 0 Injured:1,Children injured self
1499300,7-Sep-19,North Carolina,Whiteville,Brittany Ln,34.2481902,-78.6850442,3,1,N/A,Killed: 3 Injured:1,Children killed
1499195,7-Sep-19,Tennessee,Hermitage,3213 Dockside Dr,36.1768522,-86.6208545,3,0,N/A,Killed: 3 Injured:0,Children killed
1498633,6-Sep-19,Illinois,East Saint Louis (Cahokia),Andrews Dr,38.5521991,-90.1720255,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1498633,6-Sep-19,Illinois,East Saint Louis (Cahokia),Andrews Dr,38.5521991,-90.1720255,0,1,N/A,Killed: 0 Injured:1,Children injured self
1498874,6-Sep-19,Indiana,Indianapolis,3030 N Colorado Ave,39.8117189,-86.0957112,0,2,N/A,Killed: 0 Injured:2,Children injured by children
1498874,6-Sep-19,Indiana,Indianapolis,3030 N Colorado Ave,39.8117189,-86.0957112,0,2,N/A,Killed: 0 Injured:2,Children injured self
1498337,5-Sep-19,California,Visalia,W Sweet Ct,36.3432024,-119.3386106,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1498337,5-Sep-19,California,Visalia,W Sweet Ct,36.3432024,-119.3386106,1,0,N/A,Killed: 1 Injured:0,Children killed self
1498704,5-Sep-19,North Carolina,Nashville,2000 block of Old White Oak Rd,35.9589954,-77.9994889,0,1,N/A,Killed: 0 Injured:1,Children injured
1497702,4-Sep-19,Louisiana,Marrero,3044 Sorbonne Dr,29.8508633,-90.1192308,2,2,N/A,Killed: 2 Injured:2,Children killed
1497702,4-Sep-19,Louisiana,Marrero,3044 Sorbonne Dr,29.8508633,-90.1192308,2,2,N/A,Killed: 2 Injured:2,Children injured
1495230,3-Sep-19,Indiana,Indianapolis,3300 block of Hovey St,39.8159998,-86.1326017,1,1,N/A,Killed: 1 Injured:1,Children injured
1494710,2-Sep-19,Pennsylvania,Whitehall,4100 block of Springmill Road,40.6842809,-75.5226782,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1494710,2-Sep-19,Pennsylvania,Whitehall,4100 block of Springmill Road,40.6842809,-75.5226782,0,1,N/A,Killed: 0 Injured:1,Children injured self
1494697,2-Sep-19,North Carolina,Greensboro,5528 W Market St,36.0771569,-79.8900347,2,2,N/A,Killed: 2 Injured:2,Children injured
1496770,2-Sep-19,Illinois,Rockford,1400 block of Sherman Ave,42.2854507,-89.1118633,0,1,N/A,Killed: 0 Injured:1,Children injured
1495192,2-Sep-19,Alabama,Elkmont,25019 Ridge Road,34.9211004,-86.9698194,5,0,N/A,Killed: 5 Injured:0,Children killed
1495624,2-Sep-19,Missouri,Columbia,I-70 and N Stadium Blvd,38.9703429,-92.3711225,0,2,N/A,Killed: 0 Injured:2,Children injured
1494052,1-Sep-19,Minnesota,Saint Paul,300 block of Maria Ave,44.9549932,-93.0704301,0,2,N/A,Killed: 0 Injured:2,Children injured
1494378,1-Sep-19,Ohio,Cleveland,400 block of E 146th St,41.5707676,-81.5807852,0,3,N/A,Killed: 0 Injured:3,Children injured
1494464,1-Sep-19,Maryland,Rising Sun,1183 Ridge Rd,39.718321,-76.1119036,2,0,N/A,Killed: 2 Injured:0,Children killed
1492441,31-Aug-19,Texas,Odessa,8250 TX 191,31.9246372,-102.2846596,8,23,N/A,Killed: 8 Injured:23,Children injured
1491675,30-Aug-19,Texas,Houston,21717 Inverness Forest Blvd,30.0284227,-95.4084768,3,0,N/A,Killed: 3 Injured:0,Children killed
1491803,30-Aug-19,Pennsylvania,Chester,416 Highland Ave,39.832963,-75.3922465,0,2,N/A,Killed: 0 Injured:2,Children injured
1491963,30-Aug-19,Pennsylvania,Philadelphia,5300 block of Upland St,39.9388154,-75.2193695,0,1,N/A,Killed: 0 Injured:1,Children injured
1493993,29-Aug-19,Michigan,Iron River,N/A,46.0927322,-88.6423544,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1493993,29-Aug-19,Michigan,Iron River,N/A,46.0927322,-88.6423544,0,1,N/A,Killed: 0 Injured:1,Children injured self
1491344,29-Aug-19,Arizona,Mesa,N Mesa Dr and E McKellips Rd,33.451492,-111.822416,2,0,N/A,Killed: 2 Injured:0,Children killed
1490279,28-Aug-19,New Mexico,Albuquerque,3444 Ross Ave SE,35.0617146,-106.6067045,0,1,N/A,Killed: 0 Injured:1,Children injured
1490218,28-Aug-19,Ohio,Cleveland,4600 block of W 41st St,41.4296783,-81.7128316,0,1,N/A,Killed: 0 Injured:1,Children injured
1489191,27-Aug-19,New York,Tonawanda,Ebling Ave,42.993378,-78.8487459,1,2,N/A,Killed: 1 Injured:2,Children injured
1490085,27-Aug-19,Tennessee,Memphis,2700 block of Browning Ave,35.093333,-89.9729094,0,1,N/A,Killed: 0 Injured:1,Children injured
1489161,27-Aug-19,Virginia,Keeling,1949 Keeling Dr,36.7152101,-79.3194232,3,0,N/A,Killed: 3 Injured:0,Children killed
1489159,27-Aug-19,Florida,Boynton Beach,NW 4th St and NW 12th Ave,26.5376,-80.0700119,0,2,N/A,Killed: 0 Injured:2,Children injured
1489482,27-Aug-19,South Carolina,Walterboro,1700 block of Whitehall Rd,32.7248189,-80.6916178,0,1,N/A,Killed: 0 Injured:1,Children injured
1490403,27-Aug-19,Illinois,Joliet,N Broadway St and Hutchins St,41.54365,-88.0856068,0,2,N/A,Killed: 0 Injured:2,Children injured
1497258,27-Aug-19,Louisiana,New Orleans,200 block of North Villere St,29.9588468,-90.075269,0,1,N/A,Killed: 0 Injured:1,Children injured
1488198,25-Aug-19,Florida,Pembroke Pines,1657 SW 156th Ave,25.9943991,-80.351705,4,0,N/A,Killed: 4 Injured:0,Children killed
1490607,25-Aug-19,Alabama,Huntsville,Rime Village Dr,34.7390244,-86.6843593,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1490607,25-Aug-19,Alabama,Huntsville,Rime Village Dr,34.7390244,-86.6843593,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1490607,25-Aug-19,Alabama,Huntsville,Rime Village Dr,34.7390244,-86.6843593,1,0,N/A,Killed: 1 Injured:0,Children killed self
1487162,24-Aug-19,Indiana,Indianapolis,2345 N. Guilford Ave,39.8008367,-86.141651,2,1,N/A,Killed: 2 Injured:1,Children killed
1487550,24-Aug-19,Florida,Daytona Beach,212 S Keech St,29.2023058,-81.0359367,1,0,N/A,Killed: 1 Injured:0,Children killed
1486675,23-Aug-19,Missouri,Saint Louis,1122 Union Blvd,38.6578091,-90.2721831,1,3,N/A,Killed: 1 Injured:3,Children killed
1485066,21-Aug-19,Missouri,Kansas City,4400 E 44th St,39.0457106,-94.5332522,1,1,N/A,Killed: 1 Injured:1,Children injured
1736927,21-Aug-19,Nevada,Carson City,Alouette Way,39.1623465,-119.7572304,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
1485122,20-Aug-19,Michigan,Alma,W Tyler Rd,43.3355117,-84.7168467,1,0,N/A,Killed: 1 Injured:0,Children killed
1483899,20-Aug-19,Pennsylvania,York,258 E Philadelphia St,39.9655067,-76.7226641,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1483899,20-Aug-19,Pennsylvania,York,258 E Philadelphia St,39.9655067,-76.7226641,1,0,N/A,Killed: 1 Injured:0,Children killed self
1484443,20-Aug-19,Pennsylvania,Mc Kees Rocks (Mckees Rocks),Locust St,40.4660707,-80.0586047,0,2,N/A,Killed: 0 Injured:2,Children injured
1484134,19-Aug-19,North Carolina,High Point,1305 E Green Dr,35.9540017,-79.9892689,0,1,N/A,Killed: 0 Injured:1,Children injured
1482830,18-Aug-19,North Carolina,Durham,Duke St and Leon St,36.0255573,-78.9055564,1,1,N/A,Killed: 1 Injured:1,Children killed
1482830,18-Aug-19,North Carolina,Durham,Duke St and Leon St,36.0255573,-78.9055564,1,1,N/A,Killed: 1 Injured:1,Children injured
1482469,17-Aug-19,Oklahoma,Clinton,14th St and Dunn Ave,35.517379,-98.977288,1,0,N/A,Killed: 1 Injured:0,Children killed
1481348,16-Aug-19,South Carolina,Sumter,4400 block of Broad St,33.9631627,-80.4589653,0,3,N/A,Killed: 0 Injured:3,Children injured
1481415,16-Aug-19,Alabama,Montgomery,Coronet Drive,32.3186764,-86.2278484,1,0,N/A,Killed: 1 Injured:0,Children killed
1480396,15-Aug-19,Missouri,Florissant,225 St Luke Dr,38.7804531,-90.3175528,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1480396,15-Aug-19,Missouri,Florissant,225 St Luke Dr,38.7804531,-90.3175528,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1480396,15-Aug-19,Missouri,Florissant,225 St Luke Dr,38.7804531,-90.3175528,0,1,N/A,Killed: 0 Injured:1,Children injured self
1479992,14-Aug-19,West Virginia,Nitro,1324 Main Ave,38.3956989,-81.8336431,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1479992,14-Aug-19,West Virginia,Nitro,1324 Main Ave,38.3956989,-81.8336431,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1479992,14-Aug-19,West Virginia,Nitro,1324 Main Ave,38.3956989,-81.8336431,1,0,N/A,Killed: 1 Injured:0,Children killed self
1480930,14-Aug-19,Minnesota,Heron Lake,N/A,43.7944036,-95.3224986,1,0,N/A,Killed: 1 Injured:0,Children killed
1479182,14-Aug-19,Texas,Dallas,3535 Munger Ave,32.7980238,-96.7898085,1,0,N/A,Killed: 1 Injured:0,Children killed
1480986,14-Aug-19,New Mexico,Albuquerque,Rio Grande Blvd and Montano Blvd,35.1527996,-106.6583588,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1480986,14-Aug-19,New Mexico,Albuquerque,Rio Grande Blvd and Montano Blvd,35.1527996,-106.6583588,0,1,N/A,Killed: 0 Injured:1,Children injured self
1480421,14-Aug-19,South Carolina,Conway,Landmark Rd and Swinton Rd,33.8926456,-79.1390666,0,2,N/A,Killed: 0 Injured:2,Children injured
1479009,13-Aug-19,New York,Buffalo,500 block of Winslow Ave,42.9132384,-78.8342164,0,1,N/A,Killed: 0 Injured:1,Children injured
1478029,13-Aug-19,Kansas,Wichita,700 block of S Laura St,37.6761185,-97.3236642,0,1,N/A,Killed: 0 Injured:1,Children injured
1478801,13-Aug-19,Pennsylvania,Scranton,400 block of Foster St,41.408969,-75.6624122,0,1,N/A,Killed: 0 Injured:1,Children injured
1477534,13-Aug-19,Indiana,Indianapolis,422 N Bradley Ave,39.774014,-86.1012685,0,1,N/A,Killed: 0 Injured:1,Children injured
1476853,12-Aug-19,Minnesota,Minneapolis,2100 block of 4th Street North,45.0002477,-93.2849439,0,1,N/A,Killed: 0 Injured:1,Children injured
1477014,12-Aug-19,Missouri,Saint Louis,3500 block of N 11th St,38.6598625,-90.1968838,1,1,N/A,Killed: 1 Injured:1,Children killed
