Incident ID,Incident Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
1326702,14-Feb-19,New Mexico,Rio Rancho,4800 Laban Rd NE,New Mexico Rio Rancho 4800 Laban Rd NE,35.3121071,-106.6422784,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1327052,14-Feb-19,Florida,Jacksonville,7050 Melvin Rd,Florida Jacksonville 7050 Melvin Rd,30.2548234,-81.760244,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1326178,13-Feb-19,Alabama,Birmingham,725 Mountain Dr,Alabama Birmingham 725 Mountain Dr,33.5805196,-86.6900243,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1325578,12-Feb-19,Missouri,Kansas City,3221 Indiana Ave,Missouri Kansas City 3221 Indiana Ave,39.0665013,-94.5414919,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1322232,8-Feb-19,Maryland,Baltimore,2301 Gwynn Falls Pkwy,Maryland Baltimore 2301 Gwynn Falls Pkwy,39.3143924,-76.655832,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1327034,6-Feb-19,Arizona,San Tan Valley,1846 E Bella Vista Rd,Arizona San Tan Valley 1846 E Bella Vista Rd,33.1625435,-111.5480878,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1318260,1-Feb-19,Texas,Frisco,14040 Eldorado Pkwy,Texas Frisco 14040 Eldorado Pkwy,33.1742914,-96.7574329,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1316853,31-Jan-19,Tennessee,Memphis,1111 N Manassas St,Tennessee Memphis 1111 N Manassas St,35.1702189,-90.0329601,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1317121,31-Jan-19,Texas,Humble (Atascocita),13300 Will Clayton Pkwy,Texas Humble (Atascocita) 13300 Will Clayton Pkwy,29.9806554,-95.1697029,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1317061,30-Jan-19,Georgia,Lithonia,2645 Dekalb Medical Pkwy,Georgia Lithonia 2645 Dekalb Medical Pkwy,33.7096273,-84.1489549,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1311684,25-Jan-19,Alabama,Mobile,3900 Pleasant Valley Rd,Alabama Mobile 3900 Pleasant Valley Rd,30.6632611,-88.1494078,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1311306,25-Jan-19,Michigan,Lansing,4830 E Jolly Rd,Michigan Lansing 4830 E Jolly Rd,42.6817883,-84.4787644,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1303066,16-Jan-19,Minnesota,Minneapolis,1500 James Ave N,Minnesota Minneapolis 1500 James Ave N,44.9940012,-93.3000797,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1298517,11-Jan-19,Oregon,Eugene,1525 Echo Hollow Rd,Oregon Eugene 1525 Echo Hollow Rd,44.0788351,-123.1660906,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1292486,4-Jan-19,Mississippi,Columbus,1100 College St,Mississippi Columbus 1100 College St,33.494733600000004,-88.4188373,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1280214,18-Dec-18,Delaware,Wilmington,50 Hillside Rd,Delaware Wilmington 50 Hillside Rd,39.7776006,-75.6009853,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1277003,14-Dec-18,Missouri,Kansas City,5815 NE 48th St,Missouri Kansas City 5815 NE 48th St,39.1795862,-94.5094369,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1275731,13-Dec-18,Indiana,Richmond,222 NW 7th St,Indiana Richmond 222 NW 7th St,39.8319504,-84.9114162,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1274149,10-Dec-18,Oregon,Jefferson,2200 Talbot Road SE,Oregon Jefferson 2200 Talbot Road SE,44.7316204,-123.0137746,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1267541,30-Nov-18,Washington,Rainier,308 2nd St SE,Washington Rainier 308 2nd St SE,46.8863863,-122.6886492,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1259503,20-Nov-18,Virginia,Portsmouth,4841 Clifford St,Virginia Portsmouth 4841 Clifford St,36.8271494,-76.3660328,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1257558,17-Nov-18,Texas,Dallas,7300 University Hills Blvd,Texas Dallas 7300 University Hills Blvd,32.6596122,-96.8036295,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1253713,12-Nov-18,Maryland,Essex,1100 Mace Ave,Maryland Essex 1100 Mace Ave,39.3253889,-76.4732715,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1251802,10-Nov-18,Ohio,Akron,180 E Exchange St,Ohio Akron 180 E Exchange St,41.0738655,-81.5159818,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1251979,9-Nov-18,South Carolina,Denmark,481 Porter Dr,South Carolina Denmark 481 Porter Dr,33.308054,-81.1285708,1,1,School Incidents,Killed: 1 Injured:1,School_University/college
1248719,5-Nov-18,Missouri,Grant Township,MO-73 and MO-64,Missouri Grant Township MO-73 and MO-64,37.7472528,-93.0708213,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1243221,29-Oct-18,North Carolina,Matthews,1810 Matthews Mint Hill Rd,North Carolina Matthews 1810 Matthews Mint Hill Rd,35.1208343,-80.6911181,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1242458,27-Oct-18,New Jersey,Newark,200 block of Martin Luther King Blvd,New Jersey Newark 200 block of Martin Luther King Blvd,40.7473699,-74.1737083,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1239834,23-Oct-18,Connecticut,Bridgeport,445 Union Ave,Connecticut Bridgeport 445 Union Ave,41.1779445,-73.1649171,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1239125,22-Oct-18,Utah,Salt Lake City,90 S 2030 E,Utah Salt Lake City 90 S 2030 E,40.7674403,-111.8311812,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
1236866,19-Oct-18,Texas,Austin,1301 E Oltorf St,Texas Austin 1301 E Oltorf St,30.2340697,-97.7425639,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1232296,12-Oct-18,Michigan,Battle Creek,480 Parkway Dr,Michigan Battle Creek 480 Parkway Dr,42.3346044,-85.2064884,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1227961,7-Oct-18,Virginia,Henrico,7053 Messer Rd,Virginia Henrico 7053 Messer Rd,37.4727783,-77.3768648,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1227894,7-Oct-18,Louisiana,Grambling,Ballock St,Louisiana Grambling Ballock St,32.5216475,-92.7176956,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1226635,5-Oct-18,Tennessee,Brownsville,Boyd Ave,Tennessee Brownsville Boyd Ave,35.6016627,-89.2403044,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1225353,4-Oct-18,Oregon,Portland,2222 NE 92nd Ave,Oregon Portland 2222 NE 92nd Ave,45.5381887,-122.5676595,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1224235,3-Oct-18,Alaska,Anchorage,952 Cordova St,Alaska Anchorage 952 Cordova St,61.2131882,-149.8808544,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1223429,2-Oct-18,Arkansas,Mabelvale,11100 Chicot Rd,Arkansas Mabelvale 11100 Chicot Rd,34.6495077,-92.3648586,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1219495,27-Sep-18,Texas,Carrollton,4207 Plano Pkwy,Texas Carrollton 4207 Plano Pkwy,33.0355193,-96.8587209,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1218309,26-Sep-18,Maryland,Baltimore,300 Pontiac Ave,Maryland Baltimore 300 Pontiac Ave,39.2369104,-76.6070624,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1216729,24-Sep-18,North Carolina,Charlotte,4835 Shamrock Dr,North Carolina Charlotte 4835 Shamrock Dr,35.2258231,-80.7440471,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1216653,24-Sep-18,Georgia,Baxley,482 Blackshear Hwy SE,Georgia Baxley 482 Blackshear Hwy SE,31.7583796,-82.3540047,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1214787,21-Sep-18,Georgia,Savannah,3219 College St,Georgia Savannah 3219 College St,32.022662,-81.0562677,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1213013,18-Sep-18,Arkansas,Hot Springs National Park (Hot Springs),101 College Dr,Arkansas Hot Springs National Park (Hot Springs) 101 College Dr,34.5268918,-93.0688896,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1211770,17-Sep-18,Alabama,Huntsville,1321 Woodmont Ave SE,Alabama Huntsville 1321 Woodmont Ave SE,34.7231906,-86.5664431,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1210537,14-Sep-18,Washington,Everett,200 120th St SW,Washington Everett 200 120th St SW,47.8880067,-122.2357399,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1208181,11-Sep-18,Ohio,Toledo,2400 Collingwood Blvd,Ohio Toledo 2400 Collingwood Blvd,41.6689251,-83.5540685,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1208190,11-Sep-18,Nevada,North Las Vegas,350 E Alexander Rd,Nevada North Las Vegas 350 E Alexander Rd,36.2332798,-115.1357912,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1206749,9-Sep-18,California,Gilroy,750 W 10th St,California Gilroy 750 W 10th St,36.9961195,-121.5747724,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1206139,7-Sep-18,South Carolina,Williston,12233 E Main St,South Carolina Williston 12233 E Main St,33.398535,-81.4152714,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1207565,7-Sep-18,Iowa,Des Moines,4800 Aurora Ave,Iowa Des Moines 4800 Aurora Ave,41.63567,-93.6837175,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1204106,5-Sep-18,South Carolina,Orangeburg,700 US-21 BYP,South Carolina Orangeburg 700 US-21 BYP,33.502981,-80.8438335,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1199779,29-Aug-18,Colorado,Colorado Springs,1425 Austin Bluffs Pkwy,Colorado Colorado Springs 1425 Austin Bluffs Pkwy,38.8908013,-104.8010961,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1199576,29-Aug-18,Indiana,Cedar Lake,12900 Fairbanks St,Indiana Cedar Lake 12900 Fairbanks St,41.383864,-87.417959,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1198417,28-Aug-18,Colorado,Denver,1350 E 33rd Ave,Colorado Denver 1350 E 33rd Ave,39.7624516,-104.9717882,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1198604,28-Aug-18,Nevada,Las Vegas,6375 W Charleston Blvd,Nevada Las Vegas 6375 W Charleston Blvd,36.1558942,-115.232247,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1198409,27-Aug-18,Massachusetts,Cambridge,400 Memorial Dr,Massachusetts Cambridge 400 Memorial Dr,42.3563037,-71.0968011,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1195295,24-Aug-18,Florida,Jacksonville,3663 Raines Ave,Florida Jacksonville 3663 Raines Ave,30.3827681,-81.710818,1,2,School Incidents,Killed: 1 Injured:2,School_elementary/secondary
1191270,19-Aug-18,Georgia,Atlanta,141 Piedmont Ave NE,Georgia Atlanta 141 Piedmont Ave NE,33.7575928,-84.3813947,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1189447,17-Aug-18,Florida,Wellington,8499 W Forest Hill Blvd,Florida Wellington 8499 W Forest Hill Blvd,26.6532948,-80.1793111,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1189225,15-Aug-18,Mississippi,Itta Bena,14000 Hwy 82 W,Mississippi Itta Bena 14000 Hwy 82 W,33.5127678,-90.3415388,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1184963,11-Aug-18,Tennessee,Antioch,1900 Hobson Pike,Tennessee Antioch 1900 Hobson Pike,36.0465363,-86.5972707,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1184726,11-Aug-18,Georgia,Atlanta,141 Piedmont Ave,Georgia Atlanta 141 Piedmont Ave,33.7575928,-84.3813947,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1183882,9-Aug-18,New Jersey,Millville,2 Sharp St,New Jersey Millville 2 Sharp St,39.4188402,-75.0442534,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1152891,29-Jun-18,California,Pomona,University Road and Temple Avenue,California Pomona University Road and Temple Avenue,34.055103,-117.7499909,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1149450,24-Jun-18,Montana,Missoula,901 South Ave W,Montana Missoula 901 South Ave W,46.8470377,-114.0095593,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1131763,2-Jun-18,Oregon,Portland,1701 SW Jefferson St,Oregon Portland 1701 SW Jefferson St,45.5180645,-122.6915137,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1130766,1-Jun-18,Texas,Mckinney,2550 Wilmeth Rd,Texas Mckinney 2550 Wilmeth Rd,33.2301995,-96.642172,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1125038,25-May-18,Indiana,Noblesville,19900 Hague Rd,Indiana Noblesville 19900 Hague Rd,40.0790253,-86.0305306,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1122776,21-May-18,Georgia,Griffin,251 Birdie Rd,Georgia Griffin 251 Birdie Rd,33.3214808,-84.2951879,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1119997,18-May-18,Georgia,Jonesboro,2535 Mt Zion Pkwy,Georgia Jonesboro 2535 Mt Zion Pkwy,33.5545272,-84.3098552,1,1,School Incidents,Killed: 1 Injured:1,School_elementary/secondary
1118785,18-May-18,Texas,Santa Fe,16000 Hwy 6,Texas Santa Fe 16000 Hwy 6,29.3932593,-95.1438991,10,13,School Incidents,Killed: 10 Injured:13,School_elementary/secondary
1120016,17-May-18,Louisiana,Longville,151 Longville Church Rd,Louisiana Longville 151 Longville Church Rd,30.5702826,-93.234355,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1116699,16-May-18,Illinois,Dixon,300 Lincoln Statue Dr,Illinois Dixon 300 Lincoln Statue Dr,41.8468373,-89.4892793,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1112838,11-May-18,California,Palmdale,39055 25th St W,California Palmdale 39055 25th St W,34.5911232,-118.1752812,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1110559,7-May-18,Ohio,Columbus,1200 block of Sunbury Rd,Ohio Columbus 1200 block of Sunbury Rd,39.9920278,-82.9416958,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1108636,5-May-18,Michigan,Fowlerville,700 N Grand St,Michigan Fowlerville 700 N Grand St,42.6705245,-84.0707517,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1107832,2-May-18,Texas,Lubbock,207 N Martin L King Blvd,Texas Lubbock 207 N Martin L King Blvd,33.6004004,-101.8190868,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1101345,26-Apr-18,Washington,Seattle,Mercer Ct and University Bridge,Washington Seattle Mercer Ct and University Bridge,47.65577,-122.3185,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1097841,23-Apr-18,Georgia,Atlanta,3450 Benjamin E Mays Dr SW,Georgia Atlanta 3450 Benjamin E Mays Dr SW,33.7342578,-84.5037019,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1095538,20-Apr-18,Florida,Ocala,5000 SE Maricamp Rd,Florida Ocala 5000 SE Maricamp Rd,29.1416602,-82.0672712,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1095606,19-Apr-18,Michigan,Jackson,544 Wildwood Ave,Michigan Jackson 544 Wildwood Ave,42.2511046,-84.4191438,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1093933,16-Apr-18,Kansas,Garden City,801 Campus Dr,Kansas Garden City 801 Campus Dr,37.9685864,-100.8488066,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1091474,12-Apr-18,Missouri,Kansas City (Raytown),8401 E 83rd St,Missouri Kansas City (Raytown) 8401 E 83rd St,38.971644,-94.489986,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1089859,11-Apr-18,North Carolina,Salisbury,701 W Monroe St,North Carolina Salisbury 701 W Monroe St,35.6732938,-80.486052,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1089804,9-Apr-18,New York,Gloversville,234 Lincoln Street,New York Gloversville 234 Lincoln Street,43.052919,-74.3640624,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1079692,28-Mar-18,Kentucky,Elizabethtown,384 W A Jenkinds Rd,Kentucky Elizabethtown 384 W A Jenkinds Rd,37.7554785,-85.9040174,2,0,School Incidents,Killed: 2 Injured:0,School_elementary/secondary
1073488,20-Mar-18,Maryland,Great Mills,21130 Great Mills Rd,Maryland Great Mills 21130 Great Mills Rd,38.2474912,-76.4874855,2,1,School Incidents,Killed: 2 Injured:1,School_elementary/secondary
1073212,19-Mar-18,Virginia,Portsmouth,34 Grand St,Virginia Portsmouth 34 Grand St,36.8182572,-76.3390807,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1071285,16-Mar-18,Montana,Missoula,3100 South Ave W,Montana Missoula 3100 South Ave W,46.8502148,-114.0576417,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1068912,13-Mar-18,California,Seaside,2200 Noche Buena St,California Seaside 2200 Noche Buena St,36.6247144,-121.8379019,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1068301,13-Mar-18,Virginia,Alexandria,1005 Mt Vernon Ave,Virginia Alexandria 1005 Mt Vernon Ave,38.8158603,-77.0554569,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1067102,10-Mar-18,Oklahoma,Norman,2730 Chautauqua Ave,Oklahoma Norman 2730 Chautauqua Ave,35.191904,-97.4508853,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1065742,9-Mar-18,Kentucky,Lexington,2000 Winchester Rd,Kentucky Lexington 2000 Winchester Rd,38.039599,-84.4358109,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1065717,8-Mar-18,Alabama,Mobile,307 N. University Blvd,Alabama Mobile 307 N. University Blvd,30.6952281,-88.1736304,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1064500,7-Mar-18,Alabama,Birmingham,950 Springville Rd,Alabama Birmingham 950 Springville Rd,33.6118093,-86.6827443,1,2,School Incidents,Killed: 1 Injured:2,School_elementary/secondary
1064494,7-Mar-18,Mississippi,Jackson,1400 John R Lynch St,Mississippi Jackson 1400 John R Lynch St,32.2978909,-90.2062972,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1063118,5-Mar-18,Missouri,Cadet,10047 Diamond Rd,Missouri Cadet 10047 Diamond Rd,38.0645287,-90.7442123,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1060637,2-Mar-18,Michigan,Mount Pleasant,1200 S Franklin St,Michigan Mount Pleasant 1200 S Franklin St,43.5930593,-84.774719,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
1061195,2-Mar-18,Texas,Houston,7000 Fannin St,Texas Houston 7000 Fannin St,29.7029537,-95.4031995,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1058906,28-Feb-18,Georgia,Dalton,1500 Manly St,Georgia Dalton 1500 Manly St,34.7792638,-84.9861421,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1058531,27-Feb-18,Virginia,Norfolk,700 Park Ave,Virginia Norfolk 700 Park Ave,36.8462828,-76.2599281,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1058833,27-Feb-18,Mississippi,Itta Bena,14000 Highway 82 West,Mississippi Itta Bena 14000 Highway 82 West,33.5127678,-90.3415388,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1057864,26-Feb-18,Washington,Tacoma,3319 S Adams St,Washington Tacoma 3319 S Adams St,47.2304502,-122.4856732,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1056506,24-Feb-18,Georgia,Savannah,3219 College St,Georgia Savannah 3219 College St,32.022662,-81.0562677,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1055433,23-Feb-18,Louisiana,Hammond,500 W University Ave,Louisiana Hammond 500 W University Ave,30.5198235,-90.4703264,0,2,School Incidents,Killed: 0 Injured:2,School_University/college
1053057,20-Feb-18,Ohio,Massillon,7355 Mudbrook St NW,Ohio Massillon 7355 Mudbrook St NW,40.8681156,-81.4863368,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1050169,15-Feb-18,Florida,Coconut Creek,7600 Lyons Rd,Florida Coconut Creek 7600 Lyons Rd,26.3265984,-80.1823627,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1049217,14-Feb-18,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,Florida Pompano Beach (Parkland) 5901 Pine Island Rd,26.3039171,-80.268546,17,17,School Incidents,Killed: 17 Injured:17,School_elementary/secondary
1046073,9-Feb-18,Tennessee,Nashville,904 26th Ave N,Tennessee Nashville 904 26th Ave N,36.16416,-86.8147379,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1044449,6-Feb-18,Montana,Hardin,721 N Miles Ave,Montana Hardin 721 N Miles Ave,45.7354706,-107.6164099,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1043600,5-Feb-18,Minnesota,Saint Paul (Maplewood),1961 County Rd C E,Minnesota Saint Paul (Maplewood) 1961 County Rd C E,45.021273,-93.0174907,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1043493,5-Feb-18,Maryland,Oxon Hill,6701 Leyte Dr,Maryland Oxon Hill 6701 Leyte Dr,38.797121,-76.9946373,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1040744,1-Feb-18,California,Los Angeles,1575 W 2nd St,California Los Angeles 1575 W 2nd St,34.0617659,-118.264482,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1040114,31-Jan-18,Pennsylvania,Philadelphia,3201 Ryan Ave,Pennsylvania Philadelphia 3201 Ryan Ave,40.0442321,-75.0423139,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1040876,30-Jan-18,Illinois,Belleville,4063 Frank Scott Pkwy W,Illinois Belleville 4063 Frank Scott Pkwy W,38.5178298,-90.0408208,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1037748,26-Jan-18,Michigan,Dearborn,19501 W Outer Dr,Michigan Dearborn 19501 W Outer Dr,42.3082962,-83.2618071,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1033262,23-Jan-18,Kentucky,Benton,416 High School Rd,Kentucky Benton 416 High School Rd,36.9128027,-88.3327633,2,14,School Incidents,Killed: 2 Injured:14,School_elementary/secondary
1032495,22-Jan-18,Texas,Italy,300 College St,Texas Italy 300 College St,32.1806945,-96.878526,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1031379,20-Jan-18,North Carolina,Winston Salem (Winston-salem),1834 Wake Forest Rd,North Carolina Winston Salem (Winston-salem) 1834 Wake Forest Rd,36.1372087,-80.2748648,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1030826,19-Jan-18,New Mexico,Albuquerque,5323 Montgomery Blvd NE,New Mexico Albuquerque 5323 Montgomery Blvd NE,35.1326675,-106.5833602,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1028045,16-Jan-18,Vermont,Montpelier,5 High School Dr,Vermont Montpelier 5 High School Dr,44.2606392,-72.5870525,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1026320,12-Jan-18,Mississippi,Jackson,J. R. Lynch Street,Mississippi Jackson J. R. Lynch Street,32.297648,-90.2270603,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1023412,9-Jan-18,Arizona,Sierra Vista,5148 S Coronado School Dr,Arizona Sierra Vista 5148 S Coronado School Dr,31.4758279,-110.1958217,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1021232,4-Jan-18,Washington,Seattle,614 SW 120th St,Washington Seattle 614 SW 120th St,47.4966311,-122.3424102,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1011940,20-Dec-17,California,Berkeley,2200 Bancroft Way,California Berkeley 2200 Bancroft Way,37.867428,-122.2655774,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1011291,19-Dec-17,Michigan,Mount Morris,6255 Neff Rd,Michigan Mount Morris 6255 Neff Rd,43.0983844,-83.7150982,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1008914,14-Dec-17,Texas,Dallas,2914 Cummings St,Texas Dallas 2914 Cummings St,32.6981392,-96.7730579,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1006683,13-Dec-17,Pennsylvania,Monaca,100 University Dr,Pennsylvania Monaca 100 University Dr,40.6781827,-80.296282,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
1006267,12-Dec-17,Texas,Pasadena,2121 Cherry Brook Ln,Texas Pasadena 2121 Cherry Brook Ln,29.6777647,-95.1821616,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1006127,12-Dec-17,Georgia,Atlanta,2930 Forrest Hills Dr,Georgia Atlanta 2930 Forrest Hills Dr,33.6751164,-84.3984701,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1005441,11-Dec-17,Pennsylvania,East Stroudsburg,400 block of Normal St,Pennsylvania East Stroudsburg 400 block of Normal St,40.9990215,-75.1685377,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1006024,11-Dec-17,California,Hanford,870 Davis St,California Hanford 870 Davis St,36.3188696,-119.657884,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1005392,11-Dec-17,North Carolina,High Point,801 Ferndale Blvd,North Carolina High Point 801 Ferndale Blvd,35.9569038,-80.0211513,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1004272,8-Dec-17,Illinois,Champaign,610 W University Ave,Illinois Champaign 610 W University Ave,40.1166359,-88.2535712,0,3,School Incidents,Killed: 0 Injured:3,School_elementary/secondary
1002692,7-Dec-17,New Mexico,Aztec,500 E Chaco St,New Mexico Aztec 500 E Chaco St,36.820749,-107.9903144,3,0,School Incidents,Killed: 3 Injured:0,School_elementary/secondary
1001740,5-Dec-17,California,San Jose,1750 S White Rd,California San Jose 1750 S White Rd,37.3465382,-121.8081272,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1001713,5-Dec-17,Washington,Graham,22100 108th Ave E,Washington Graham 22100 108th Ave E,47.0575407,-122.2870264,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
999403,1-Dec-17,Minnesota,Minneapolis (Brooklyn Park),9110 Brooklyn Blvd,Minnesota Minneapolis (Brooklyn Park) 9110 Brooklyn Blvd,45.0993524,-93.3998123,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
999383,30-Nov-17,Virginia,Virginia Beach,1993 Sundevil Dr,Virginia Virginia Beach 1993 Sundevil Dr,36.7822219,-76.1457656,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
