Incident_ID,Incident_Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col
281021,01/20/15,Ohio,Groveport,4475 S Hamilton Road,Ohio Groveport 4475 S Hamilton Road,39.8797698,-82.8875468,0,0,School Incidents,Killed: 0 Injured:0
284501,01/20/15,Virginia,Ringgold,100 Dan River Wildcat Circle,Virginia Ringgold 100 Dan River Wildcat Circle,36.6620218,-79.3003398,0,0,School Incidents,Killed: 0 Injured:0
279943,01/16/15,New Jersey,Jersey City,239 Bergen Ave,New Jersey Jersey City 239 Bergen Ave,40.7103941,-74.0846276,0,0,School Incidents,Killed: 0 Injured:0
283502,01/16/15,Alabama,Mobile,1567 East Dublin Street,Alabama Mobile 1567 East Dublin Street,30.6693166,-88.073687,0,1,School Incidents,Killed: 0 Injured:1
279712,01/16/15,Florida,Ocala,7 NW 28th St,Florida Ocala 7 NW 28th St,29.2171269,-82.1371639,0,1,School Incidents,Killed: 0 Injured:1
279394,01/15/15,North Carolina,Kinston,2601 North Queen Street,North Carolina Kinston 2601 North Queen Street,35.2947409,-77.5741212,0,1,School Incidents,Killed: 0 Injured:1
280828,01/15/15,Louisiana,Baton Rouge,201 Community College Drive,Louisiana Baton Rouge 201 Community College Drive,30.4480275,-91.1368762,0,0,School Incidents,Killed: 0 Injured:0
278870,01/15/15,New York,Buffalo,400 Kensington Avenue,New York Buffalo 400 Kensington Avenue,42.9295321,-78.8359101,0,0,School Incidents,Killed: 0 Injured:0
278817,01/14/15,New Hampshire,Derry,5 Pinkerton Street,New Hampshire Derry 5 Pinkerton Street,42.8956468,-71.316049,0,0,School Incidents,Killed: 0 Injured:0
284783,01/14/15,Illinois,East Saint Louis,4901 State St,Illinois East Saint Louis 4901 State St,38.607802,-90.1031001,0,0,School Incidents,Killed: 0 Injured:0
278541,01/14/15,Kentucky,Louisville,1001 Fairdale Road,Kentucky Louisville 1001 Fairdale Road,38.1146442,-85.7533962,0,0,School Incidents,Killed: 0 Injured:0
278417,01/13/15,Georgia,Augusta,3309 Milledgeville Road,Georgia Augusta 3309 Milledgeville Road,33.4490821,-82.0532276,0,0,School Incidents,Killed: 0 Injured:0
277672,01/12/15,Ohio,Cincinnati,7005 Reading Road,Ohio Cincinnati 7005 Reading Road,39.189246,-84.4646824,0,0,School Incidents,Killed: 0 Injured:0
277859,01/12/15,Texas,Odessa,1800 E. 42nd St.,Texas Odessa 1800 E. 42nd St.,31.8858499,-102.3571263,0,0,School Incidents,Killed: 0 Injured:0
274887,01/07/15,Ohio,Euclid,651 East 222 Street,Ohio Euclid 651 East 222 Street,41.5973199,-81.5261709,0,0,School Incidents,Killed: 0 Injured:0
275027,01/07/15,Tennessee,Nashville,904 26th Avenue North,Tennessee Nashville 904 26th Avenue North,36.16416,-86.8147379,0,0,School Incidents,Killed: 0 Injured:0
275318,01/06/15,Kansas,Wichita,1800 block of N. Chautauqua,Kansas Wichita 1800 block of N. Chautauqua,37.7155127,-97.301346,0,0,School Incidents,Killed: 0 Injured:0
275497,01/06/15,Virginia,Alexandria,201 Cambridge Road,Virginia Alexandria 201 Cambridge Road,38.8084449,-77.0811679,0,0,School Incidents,Killed: 0 Injured:0
275493,01/05/15,New Jersey,Wanaque,205 Conklintown Road,New Jersey Wanaque 205 Conklintown Road,41.0594285,-74.2815694,0,0,School Incidents,Killed: 0 Injured:0
275526,12/29/14,Vermont,Vergennes,43 East Street,Vermont Vergennes 43 East Street,44.1670658,-73.2478424,0,0,School Incidents,Killed: 0 Injured:0
265994,12/19/14,Iowa,Des Moines,501 Holcomb Avenue,Iowa Des Moines 501 Holcomb Avenue,41.6176713,-93.6228884,0,1,School Incidents,Killed: 0 Injured:1
265535,12/18/14,Ohio,Toledo,3045 Residence Dr,Ohio Toledo 3045 Residence Dr,41.6538721,-83.6172578,0,0,School Incidents,Killed: 0 Injured:0
265628,12/18/14,Tennessee,Johnson City,755 Gray Station Rd,Tennessee Johnson City 755 Gray Station Rd,36.4173932,-82.477666,0,0,School Incidents,Killed: 0 Injured:0
265811,12/17/14,Pennsylvania,Philadelphia,Langdon Street,Pennsylvania Philadelphia Langdon Street,40.0351444,-75.0914628,0,0,School Incidents,Killed: 0 Injured:0
272062,12/17/14,Illinois,Saint Joseph,301 N Main St,Illinois Saint Joseph 301 N Main St,40.115362,-88.0430332,0,0,School Incidents,Killed: 0 Injured:0
265623,12/17/14,New York,Ogdensburg,1000 Park Street,New York Ogdensburg 1000 Park Street,44.6946772,-75.4720707,0,0,School Incidents,Killed: 0 Injured:0
265501,12/16/14,Maine,Benton,68 School Drive,Maine Benton 68 School Drive,44.5888177,-69.5782336,1,0,School Incidents,Killed: 1 Injured:0
265652,12/16/14,Florida,Saint Petersburg,5900 Dr. Martin Luther King Jr. Street South,Florida Saint Petersburg 5900 Dr. Martin Luther King Jr. Street South,27.7149776,-82.6456012,0,0,School Incidents,Killed: 0 Injured:0
264431,12/16/14,Missouri,Ladue,1201 Warson Road,Missouri Ladue 1201 Warson Road,38.6395324,-90.3969107,0,0,School Incidents,Killed: 0 Injured:0
264424,12/16/14,Missouri,Creve Coeur,175 South Mason Road,Missouri Creve Coeur 175 South Mason Road,38.6538001,-90.4813524,0,0,School Incidents,Killed: 0 Injured:0
283749,12/15/14,Louisiana,Denham Springs,7100 Amite Church Road,Louisiana Denham Springs 7100 Amite Church Road,30.5436573,-90.9695966,0,0,School Incidents,Killed: 0 Injured:0
264189,12/15/14,Tennessee,Lebanon,500 Blue Devil Blvd,Tennessee Lebanon 500 Blue Devil Blvd,36.202339,-86.336973,0,0,School Incidents,Killed: 0 Injured:0
264325,12/15/14,California,Truckee,10931 Alder Drive,California Truckee 10931 Alder Drive,39.3450869,-120.1772416,0,0,School Incidents,Killed: 0 Injured:0
262829,12/13/14,Wisconsin,Green Bay,2420 Nicolet Dr,Wisconsin Green Bay 2420 Nicolet Dr,44.532204,-87.9217003,0,0,School Incidents,Killed: 0 Injured:0
264539,12/12/14,Virginia,Saluda,454 General Puller Hwy,Virginia Saluda 454 General Puller Hwy,37.6070543,-76.603,0,0,School Incidents,Killed: 0 Injured:0
262361,12/12/14,Indiana,Merrillville,5959 Broadway,Indiana Merrillville 5959 Broadway,41.5103768,-87.3335219,0,0,School Incidents,Killed: 0 Injured:0
262383,12/12/14,Virginia,Henrico,8301 Hungary Spring Road,Virginia Henrico 8301 Hungary Spring Road,37.6338151,-77.515362,0,0,School Incidents,Killed: 0 Injured:0
262202,12/12/14,Oregon,Portland,717 North Killingsworth Court,Oregon Portland 717 North Killingsworth Court,45.5620552,-122.6742647,0,4,School Incidents,Killed: 0 Injured:4
261976,12/10/14,Florida,Opa Locka,16101 Northwest 44th Court,Florida Opa Locka 16101 Northwest 44th Court,25.9211251,-80.271652,0,0,School Incidents,Killed: 0 Injured:0
261893,12/10/14,Georgia,Stone Mountain,1701 Mountain Industrial Boulevard,Georgia Stone Mountain 1701 Mountain Industrial Boulevard,33.83269,-84.1946088,0,0,School Incidents,Killed: 0 Injured:0
261906,12/10/14,Georgia,Cordele,2402 Cougar Alley,Georgia Cordele 2402 Cougar Alley,31.9468102,-83.7531959,0,0,School Incidents,Killed: 0 Injured:0
261996,12/10/14,Ohio,Cincinnati,100 Viking Way,Ohio Cincinnati 100 Viking Way,39.2752639,-84.4460294,0,0,School Incidents,Killed: 0 Injured:0
262189,12/09/14,South Carolina,North Augusta,565 Springhaven Drive,South Carolina North Augusta 565 Springhaven Drive,33.5809218,-81.991403,0,0,School Incidents,Killed: 0 Injured:0
261443,12/09/14,Tennessee,Memphis,3970 Voltaire Avenue,Tennessee Memphis 3970 Voltaire Avenue,35.2403245,-89.9312357,0,0,School Incidents,Killed: 0 Injured:0
262417,12/09/14,Massachusetts,Brighton,20 Warren Street,Massachusetts Brighton 20 Warren Street,42.3503103,-71.1455508,0,0,School Incidents,Killed: 0 Injured:0
261722,12/08/14,New York,Canastota,101 Roberts St,New York Canastota 101 Roberts St,43.0823457,-75.749764,0,0,School Incidents,Killed: 0 Injured:0
262809,12/08/14,New Jersey,Vineland,1578 North Valley Avenue,New Jersey Vineland 1578 North Valley Avenue,39.5079715,-75.0077183,0,0,School Incidents,Killed: 0 Injured:0
259777,12/05/14,Pennsylvania,Philadelphia,2051 E Cumberland St,Pennsylvania Philadelphia 2051 E Cumberland St,39.9843051,-75.1262158,0,0,School Incidents,Killed: 0 Injured:0
260379,12/05/14,Tennessee,Nashville,1150 Hunters Lane,Tennessee Nashville 1150 Hunters Lane,36.2792995,-86.7527941,0,0,School Incidents,Killed: 0 Injured:0
268313,12/03/14,North Carolina,Beulaville,394 North NC 111 Hwy.,North Carolina Beulaville 394 North NC 111 Hwy.,34.9408843,-77.7831902,0,0,School Incidents,Killed: 0 Injured:0
259844,12/03/14,Louisiana,Houma,7318 Main Street,Louisiana Houma 7318 Main Street,29.5989746,-90.7375397,0,0,School Incidents,Killed: 0 Injured:0
261445,12/03/14,Tennessee,Memphis,4450 South Mendenhall Road,Tennessee Memphis 4450 South Mendenhall Road,35.0269825,-89.8802931,0,0,School Incidents,Killed: 0 Injured:0
260674,12/03/14,Florida,Lake Mary,655 Longwood Lake Mary Road,Florida Lake Mary 655 Longwood Lake Mary Road,28.7365088,-81.3366755,0,0,School Incidents,Killed: 0 Injured:0
227525,12/02/14,Virginia,Ringgold,100 Dan River Wildcat Circle,Virginia Ringgold 100 Dan River Wildcat Circle,36.6620218,-79.3003398,0,0,School Incidents,Killed: 0 Injured:0
227303,12/02/14,Florida,Largo,410 Missouri Ave,Florida Largo 410 Missouri Ave,27.9202936,-82.785102,0,0,School Incidents,Killed: 0 Injured:0
226916,12/02/14,Missouri,Clayton,6345 Northwood Avenue,Missouri Clayton 6345 Northwood Avenue,38.6390663,-90.3062605,0,0,School Incidents,Killed: 0 Injured:0
227051,12/01/14,Louisiana,Baton Rouge,10650 Ave F,Louisiana Baton Rouge 10650 Ave F,30.5409985,-91.1945668,0,0,School Incidents,Killed: 0 Injured:0
226627,12/01/14,Missouri,Springfield,516 W Meadowmere,Missouri Springfield 516 W Meadowmere,37.1894621,-93.2968805,0,0,School Incidents,Killed: 0 Injured:0
227092,12/01/14,Utah,Ogden,1900 N 4700 W,Utah Ogden 1900 N 4700 W,41.2922388,-112.0902997,0,0,School Incidents,Killed: 0 Injured:0
223990,11/23/14,Maryland,Annapolis,60 College Ave,Maryland Annapolis 60 College Ave,38.9814769,-76.4919176,0,1,School Incidents,Killed: 0 Injured:1
223494,11/20/14,Louisiana,Shreveport,2911 Centenary Blvd,Louisiana Shreveport 2911 Centenary Blvd,32.4830533,-93.7334146,1,0,School Incidents,Killed: 1 Injured:0
223040,11/20/14,Tennessee,Cookeville,W 6th St and N Peachtree Ave,Tennessee Cookeville W 6th St and N Peachtree Ave,36.1704877,-85.5061613,0,0,School Incidents,Killed: 0 Injured:0
223378,11/20/14,Florida,Miami Gardens,3301 NW 183rd St,Florida Miami Gardens 3301 NW 183rd St,25.9423797,-80.257129,1,1,School Incidents,Killed: 1 Injured:1
222873,11/20/14,Florida,Tallahassee,116 Honors Way,Florida Tallahassee 116 Honors Way,30.4431683,-84.2950093,1,3,School Incidents,Killed: 1 Injured:3
224010,11/19/14,Florida,Quincy,201 Martin Luther King Junior Boulevard,Florida Quincy 201 Martin Luther King Junior Boulevard,30.5776086,-84.5789211,0,0,School Incidents,Killed: 0 Injured:0
222825,11/19/14,Kentucky,Mount Washington,11450 Kentucky 44,Kentucky Mount Washington 11450 Kentucky 44,38.0560229,-85.5327773,0,0,School Incidents,Killed: 0 Injured:0
222248,11/18/14,Tennessee,Gallatin,700 Dan P Herron Dr,Tennessee Gallatin 700 Dan P Herron Dr,36.3786139,-86.4609476,0,0,School Incidents,Killed: 0 Injured:0
221889,11/17/14,New Hampshire,Durham,40 Gables Way,New Hampshire Durham 40 Gables Way,43.1441938,-70.9365106,0,0,School Incidents,Killed: 0 Injured:0
222012,11/14/14,Florida,Lauderdale Lakes,3050 NW 41st Street,Florida Lauderdale Lakes 3050 NW 41st Street,26.1784862,-80.1840192,0,0,School Incidents,Killed: 0 Injured:0
222007,11/14/14,Texas,Houston,3703 Sampson St.,Texas Houston 3703 Sampson St.,29.7235104,-95.3546217,0,0,School Incidents,Killed: 0 Injured:0
221111,11/14/14,New Mexico,Santa Fe,5901 Herrera Road,New Mexico Santa Fe 5901 Herrera Road,35.6207413,-106.0389448,0,0,School Incidents,Killed: 0 Injured:0
220959,11/14/14,Kansas,Oskaloosa,404 Park Street,Kansas Oskaloosa 404 Park Street,39.2212591,-95.3136813,0,0,School Incidents,Killed: 0 Injured:0
220706,11/13/14,Virginia,Hampton,1061 Big Bethel Rd,Virginia Hampton 1061 Big Bethel Rd,37.0525247,-76.4287773,0,0,School Incidents,Killed: 0 Injured:0
221865,11/12/14,California,Modesto,1900 Maid Mariane Lane,California Modesto 1900 Maid Mariane Lane,37.6716664,-120.9282166,0,0,School Incidents,Killed: 0 Injured:0
220688,11/12/14,North Carolina,Hertford,411 South Edenton Road,North Carolina Hertford 411 South Edenton Road,36.1836848,-76.4743831,0,0,School Incidents,Killed: 0 Injured:0
219698,11/12/14,Georgia,Atlanta,1890 Donald L Hollowell Parkway,Georgia Atlanta 1890 Donald L Hollowell Parkway,33.7743805,-84.4491821,0,0,School Incidents,Killed: 0 Injured:0
219508,11/10/14,Missouri,Jefferson City,1570 Baltimore Pike,Missouri Jefferson City 1570 Baltimore Pike,38.5812405,-92.1966461,0,0,School Incidents,Killed: 0 Injured:0
220028,11/10/14,Iowa,Fort Dodge,One Triton Cir,Iowa Fort Dodge One Triton Cir,42.4904092,-94.203879,0,0,School Incidents,Killed: 0 Injured:0
296976,11/07/14,Wisconsin,Holcombe,27331 Spooner Avenue,Wisconsin Holcombe 27331 Spooner Avenue,45.22238,-91.1192438,0,0,School Incidents,Killed: 0 Injured:0
217468,11/07/14,Indiana,Indianapolis,1801 E 86th St,Indiana Indianapolis 1801 E 86th St,39.9118767,-86.1296528,0,0,School Incidents,Killed: 0 Injured:0
217153,11/07/14,Ohio,Canton,815 Dueber Av,Ohio Canton 815 Dueber Av,40.7942091,-81.3945399,0,0,School Incidents,Killed: 0 Injured:0
220204,11/07/14,Ohio,Ashtabula,6620 Sanborn Rd,Ohio Ashtabula 6620 Sanborn Rd,41.8429452,-80.8243436,0,0,School Incidents,Killed: 0 Injured:0
217173,11/07/14,Kentucky,Franklin,I-65,Kentucky Franklin I-65,36.6903628,-86.5359731,1,0,School Incidents,Killed: 1 Injured:0
217128,11/07/14,Michigan,Ferndale,427 Allen,Michigan Ferndale 427 Allen,42.4488403,-83.1383541,0,0,School Incidents,Killed: 0 Injured:0
217192,11/06/14,Michigan,Jackson,544 Wildwood Ave,Michigan Jackson 544 Wildwood Ave,42.2511046,-84.4191438,0,0,School Incidents,Killed: 0 Injured:0
217752,11/06/14,Alabama,Mobile,6175 Girby Rd,Alabama Mobile 6175 Girby Rd,30.6170756,-88.1837071,0,0,School Incidents,Killed: 0 Injured:0
223202,11/06/14,Florida,Jacksonville,4815 Wesconnett Boulevard,Florida Jacksonville 4815 Wesconnett Boulevard,30.2547881,-81.7369938,0,0,School Incidents,Killed: 0 Injured:0
217587,11/05/14,New York,Brooklyn,601 Ocean View Ave,New York Brooklyn 601 Ocean View Ave,40.5800951,-73.9617161,0,1,School Incidents,Killed: 0 Injured:1
216746,11/05/14,Florida,Miami Gardens,3215 Northwest 176th Street,Florida Miami Gardens 3215 Northwest 176th Street,25.9340644,-80.2534998,0,0,School Incidents,Killed: 0 Injured:0
216632,11/05/14,Kentucky,Hopkinsville,220 Glass Ave,Kentucky Hopkinsville 220 Glass Ave,36.8793029,-87.4929704,0,0,School Incidents,Killed: 0 Injured:0
216211,11/04/14,Tennessee,Memphis,2020 Alton Avenue,Tennessee Memphis 2020 Alton Avenue,35.0923899,-90.0432419,0,0,School Incidents,Killed: 0 Injured:0
215163,11/03/14,Oklahoma,Norman,1809 Stubbeman Avenue,Oklahoma Norman 1809 Stubbeman Avenue,35.2406535,-97.4487841,0,0,School Incidents,Killed: 0 Injured:0
215051,11/03/14,Delaware,Dover,1570 N Dupont Hwy,Delaware Dover 1570 N Dupont Hwy,39.1948401,-75.5500504,0,1,School Incidents,Killed: 0 Injured:1
215141,11/02/14,North Carolina,Asheville,60 Ridgelawn Avenue,North Carolina Asheville 60 Ridgelawn Avenue,35.5745461,-82.57415,0,0,School Incidents,Killed: 0 Injured:0
213874,10/30/14,Rhode Island,Johnston,345 Cherry Hill Road,Rhode Island Johnston 345 Cherry Hill Road,41.8318947,-71.5015094,0,0,School Incidents,Killed: 0 Injured:0
213372,10/30/14,Tennessee,Memphis,4890 Ross Road,Tennessee Memphis 4890 Ross Road,35.0160743,-89.8363827,0,0,School Incidents,Killed: 0 Injured:0
226507,10/30/14,Texas,Houston,1140 Misty Valley,Texas Houston 1140 Misty Valley,29.9699425,-95.5040793,0,0,School Incidents,Killed: 0 Injured:0
213746,10/29/14,Georgia,Albany,2600 Partridge Drive,Georgia Albany 2600 Partridge Drive,31.5898921,-84.2181638,0,0,School Incidents,Killed: 0 Injured:0
222737,10/29/14,North Carolina,Williamston,2920 US Highway 17 South,North Carolina Williamston 2920 US Highway 17 South,35.8138663,-77.06643,0,0,School Incidents,Killed: 0 Injured:0
212908,10/29/14,Tennessee,Strawberry Plains,204 North Carter School Road,Tennessee Strawberry Plains 204 North Carter School Road,36.0249618,-83.7167756,0,0,School Incidents,Killed: 0 Injured:0
212746,10/29/14,Iowa,Sioux City,6100 Morningside Avenue,Iowa Sioux City 6100 Morningside Avenue,42.4616558,-96.3304169,0,0,School Incidents,Killed: 0 Injured:0
223685,10/28/14,Massachusetts,North Adams,375 Church Street,Massachusetts North Adams 375 Church Street,42.691554,-73.1033372,0,0,School Incidents,Killed: 0 Injured:0
213486,10/27/14,Minnesota,Rochester,503 17th Street NE,Minnesota Rochester 503 17th Street NE,44.0414313,-92.4550835,0,0,School Incidents,Killed: 0 Injured:0
213018,10/27/14,Florida,Port Saint Lucie,1000 Southwest Darwin Boulevard,Florida Port Saint Lucie 1000 Southwest Darwin Boulevard,27.2442891,-80.3679529,0,0,School Incidents,Killed: 0 Injured:0
214596,10/27/14,Mississippi,Horn Lake,6125 Hurt Rd.,Mississippi Horn Lake 6125 Hurt Rd.,34.9500976,-90.035023,0,0,School Incidents,Killed: 0 Injured:0
213436,10/27/14,North Carolina,Garner,450 Creech Road,North Carolina Garner 450 Creech Road,35.7149225,-78.5998688,0,0,School Incidents,Killed: 0 Injured:0
211879,10/26/14,North Carolina,Raleigh,1315 Oakwood Avenue,North Carolina Raleigh 1315 Oakwood Avenue,35.7861807,-78.6217993,0,0,School Incidents,Killed: 0 Injured:0
211517,10/25/14,South Carolina,Kingstree,N/A,South Carolina Kingstree N/A,33.6676643,-79.8306264,0,0,School Incidents,Killed: 0 Injured:0
210628,10/24/14,North Carolina,Hillsborough,500 Orange High School Road,North Carolina Hillsborough 500 Orange High School Road,36.0929095,-79.0962782,0,0,School Incidents,Killed: 0 Injured:0
210363,10/24/14,Washington,Marysville,5611 108th St NE,Washington Marysville 5611 108th St NE,48.0957279,-122.1539961,5,1,School Incidents,Killed: 5 Injured:1
210433,10/24/14,Georgia,Atlanta,70 Claire Drive SE,Georgia Atlanta 70 Claire Drive SE,33.7030445,-84.3882896,0,1,School Incidents,Killed: 0 Injured:1
209810,10/23/14,South Carolina,Lincolnville,Pickens and Greenwood Street,South Carolina Lincolnville Pickens and Greenwood Street,33.0054006,-80.15532,0,0,School Incidents,Killed: 0 Injured:0
210285,10/23/14,Georgia,Milledgeville,1300 Orchard Hill Road,Georgia Milledgeville 1300 Orchard Hill Road,33.100525,-83.225658,0,0,School Incidents,Killed: 0 Injured:0
211366,10/23/14,Texas,Sullivan City,1882 El Pinto Road,Texas Sullivan City 1882 El Pinto Road,26.3046193,-98.5581101,0,0,School Incidents,Killed: 0 Injured:0
222750,10/23/14,North Carolina,Williamston,400 West Blvd,North Carolina Williamston 400 West Blvd,35.8424292,-77.0732652,0,0,School Incidents,Killed: 0 Injured:0
210956,10/23/14,Florida,Tallahassee,1717 W Tharpe St,Florida Tallahassee 1717 W Tharpe St,30.4612456,-84.3161136,0,0,School Incidents,Killed: 0 Injured:0
209278,10/22/14,West Virginia,Charleston,1522 Tennis Club Road,West Virginia Charleston 1522 Tennis Club Road,38.3347135,-81.6565877,0,0,School Incidents,Killed: 0 Injured:0
209502,10/22/14,Iowa,Lamoni,1 University Place,Iowa Lamoni 1 University Place,40.6169219,-93.9259458,0,0,School Incidents,Killed: 0 Injured:0
210394,10/22/14,Ohio,Sylvania,7225 Sylvania Ave,Ohio Sylvania 7225 Sylvania Ave,41.6874596,-83.7164266,0,0,School Incidents,Killed: 0 Injured:0
209489,10/21/14,New York,Albany,99 Kent St,New York Albany 99 Kent St,42.669378,-73.7799608,0,0,School Incidents,Killed: 0 Injured:0
208554,10/21/14,Tennessee,Memphis,1900 East Raines Road,Tennessee Memphis 1900 East Raines Road,35.0369153,-90.0010126,0,1,School Incidents,Killed: 0 Injured:1
209587,10/18/14,Oklahoma,Langston,701 Sammy Davis Jr. Drive,Oklahoma Langston 701 Sammy Davis Jr. Drive,35.9459228,-97.2629209,0,1,School Incidents,Killed: 0 Injured:1
207560,10/17/14,North Carolina,Clyde,3215 Broad Street,North Carolina Clyde 3215 Broad Street,35.534506,-82.9127665,0,0,School Incidents,Killed: 0 Injured:0
212550,10/17/14,Nebraska,Omaha,2606 Hamilton Street,Nebraska Omaha 2606 Hamilton Street,41.2731212,-95.9500493,0,0,School Incidents,Killed: 0 Injured:0
217624,10/17/14,Kentucky,Springfield,39 Bobolink Drive,Kentucky Springfield 39 Bobolink Drive,37.6970824,-85.2215168,0,0,School Incidents,Killed: 0 Injured:0
206892,10/16/14,Iowa,Charles City,1 Comet Drive,Iowa Charles City 1 Comet Drive,43.0617122,-92.6572434,0,0,School Incidents,Killed: 0 Injured:0
206218,10/16/14,Ohio,Lorain,4700 Broadway Ave,Ohio Lorain 4700 Broadway Ave,41.4256157,-82.1643095,0,0,School Incidents,Killed: 0 Injured:0
206613,10/15/14,North Carolina,Kings Mountain,500 Phifer Road,North Carolina Kings Mountain 500 Phifer Road,35.2332096,-81.3725237,0,0,School Incidents,Killed: 0 Injured:0
206772,10/15/14,South Carolina,Lancaster,610 E. Meeting Street,South Carolina Lancaster 610 E. Meeting Street,34.7264228,-80.7639623,0,0,School Incidents,Killed: 0 Injured:0
207519,10/14/14,Louisiana,New Orleans,Orleans Avenue and North Claiborne Avenue,Louisiana New Orleans Orleans Avenue and North Claiborne Avenue,29.9641388,-90.0730548,0,0,School Incidents,Killed: 0 Injured:0
204750,10/13/14,Tennessee,Nashville,1105 33rd Ave N,Tennessee Nashville 1105 33rd Ave N,36.1657559,-86.8266165,0,0,School Incidents,Killed: 0 Injured:0
205146,10/13/14,Wyoming,Casper,Campus Drive,Wyoming Casper Campus Drive,42.8316847,-106.3278162,0,0,School Incidents,Killed: 0 Injured:0
207723,10/13/14,Florida,Panama City,1200 Harrison Avenue,Florida Panama City 1200 Harrison Avenue,30.1706944,-85.6592209,0,0,School Incidents,Killed: 0 Injured:0
205995,10/10/14,North Carolina,Greensboro,2407 S. Holden Road,North Carolina Greensboro 2407 S. Holden Road,36.034726,-79.847112,0,0,School Incidents,Killed: 0 Injured:0
205479,10/10/14,Iowa,Iowa City,2901 Melrose Avenue,Iowa Iowa City 2901 Melrose Avenue,41.6540926,-91.581272,0,0,School Incidents,Killed: 0 Injured:0
204417,10/10/14,Pennsylvania,Harrisburg,1301 Sycamore Street,Pennsylvania Harrisburg 1301 Sycamore Street,40.2508766,-76.8622767,0,0,School Incidents,Killed: 0 Injured:0
203885,10/10/14,Colorado,Longmont,1200 S Sunset Street,Colorado Longmont 1200 S Sunset Street,40.1461448,-105.1200254,0,0,School Incidents,Killed: 0 Injured:0
203921,10/09/14,California,Santa Cruz,425 King St.,California Santa Cruz 425 King St.,36.9741228,-122.0355437,0,0,School Incidents,Killed: 0 Injured:0
203298,10/09/14,New Mexico,Santa Fe,4164 S Meadows Road,New Mexico Santa Fe 4164 S Meadows Road,35.6292901,-106.0336184,0,0,School Incidents,Killed: 0 Injured:0
202728,10/08/14,North Carolina,Elizabeth City,N/A,North Carolina Elizabeth City N/A,36.2915966,-76.2181642,0,0,School Incidents,Killed: 0 Injured:0
200723,10/03/14,Georgia,Fairburn,7510 Hall Rd,Georgia Fairburn 7510 Hall Rd,33.6164405,-84.6338509,1,0,School Incidents,Killed: 1 Injured:0
200493,10/03/14,North Carolina,Raleigh,400 East Moore Street,North Carolina Raleigh 400 East Moore Street,35.726213,-78.8477319,0,0,School Incidents,Killed: 0 Injured:0
201295,10/03/14,Illinois,Addison,301 S Swift Rd,Illinois Addison 301 S Swift Rd,41.9251467,-88.0401295,0,1,School Incidents,Killed: 0 Injured:1
200972,10/02/14,Oklahoma,Chickasha,103 W Dakota Avenue,Oklahoma Chickasha 103 W Dakota Avenue,35.0449687,-97.9328173,0,0,School Incidents,Killed: 0 Injured:0
201424,10/02/14,Florida,Jacksonville,4815 Wesconnett Boulevard,Florida Jacksonville 4815 Wesconnett Boulevard,30.2547881,-81.7369938,0,0,School Incidents,Killed: 0 Injured:0
200439,10/02/14,Indiana,Whiteland,300 Main Street,Indiana Whiteland 300 Main Street,39.5513254,-86.0855774,0,0,School Incidents,Killed: 0 Injured:0
200338,10/02/14,Texas,Houston,4000 Simsbrook Drive,Texas Houston 4000 Simsbrook Drive,29.6202567,-95.4368353,0,0,School Incidents,Killed: 0 Injured:0
200004,10/02/14,Minnesota,Edina,6754 Valley View Road,Minnesota Edina 6754 Valley View Road,44.8824106,-93.3768427,0,0,School Incidents,Killed: 0 Injured:0
199969,10/01/14,Illinois,Wheeling,100 block of Wille Avenue,Illinois Wheeling 100 block of Wille Avenue,42.137965,-87.910014,0,0,School Incidents,Killed: 0 Injured:0
199336,10/01/14,Kentucky,Louisville,4011 Shelbyville Road,Kentucky Louisville 4011 Shelbyville Road,38.2536683,-85.6508729,0,0,School Incidents,Killed: 0 Injured:0
198499,09/30/14,Kentucky,Louisville,9100 Fern Creek Road,Kentucky Louisville 9100 Fern Creek Road,38.1555149,-85.5915563,0,1,School Incidents,Killed: 0 Injured:1
198575,09/30/14,Tennessee,Memphis,1363 E. Person Avenue,Tennessee Memphis 1363 E. Person Avenue,35.0999914,-90.0169309,0,0,School Incidents,Killed: 0 Injured:0
199593,09/29/14,Florida,Jacksonville,11400 Sam Caruso Way,Florida Jacksonville 11400 Sam Caruso Way,30.2787596,-81.8522322,0,0,School Incidents,Killed: 0 Injured:0
201008,09/29/14,Louisiana,Mount Hermon,36119 LA 38,Louisiana Mount Hermon 36119 LA 38,30.9555896,-90.2947512,0,0,School Incidents,Killed: 0 Injured:0
197294,09/27/14,Indiana,Terre Haute,North 6th and Tippecanoe,Indiana Terre Haute North 6th and Tippecanoe,39.4753126,-87.4100514,0,1,School Incidents,Killed: 0 Injured:1
197737,09/25/14,New Hampshire,Manchester,9 Notre Dame Ave,New Hampshire Manchester 9 Notre Dame Ave,42.9866543,-71.474832,0,0,School Incidents,Killed: 0 Injured:0
197787,09/25/14,Oregon,Salem,1910 Church Street Southeast,Oregon Salem 1910 Church Street Southeast,44.9226057,-123.0373252,0,0,School Incidents,Killed: 0 Injured:0
196607,09/24/14,Florida,Miami,4899 Northwest 24th Avenue,Florida Miami 4899 Northwest 24th Avenue,25.8195678,-80.2352681,0,0,School Incidents,Killed: 0 Injured:0
